64,-0.62060917
69,-0.483607358
73,-0.442312937
56,-0.408555599
93,-0.321382019
82,-0.29095978
50,-0.28998417
50,-0.26998417
432,-0.248502689
81,-0.248502689
95,-0.245773644
250,-0.24198417
67,-0.237446857
104,-0.22998417
98,-0.22998417
444,-0.218722909
74,-0.216470656
68,-0.215278288
228,-0.21244031
77,-0.210503651
50,-0.20998417
1290,-0.202852387
68,-0.200572405
66,-0.19968114
81,-0.199119972
154,-0.197516638
213,-0.185383231
93,-0.181597073
122,-0.180803842
85,-0.177042994
141,-0.176792681
140,-0.172841313
89,-0.168186417
142,-0.166603888
60,-0.163317503
97,-0.162973861
51,-0.161356719
56,-0.158555599
106,-0.154512472
132,-0.154226594
99,-0.154226594
99,-0.154226594
59,-0.153712984
50,-0.14998417
55,-0.148165988
103,-0.147459898
60,-0.146650837
272,-0.145425346
65,-0.145368785
212,-0.14507851
212,-0.14507851
87,-0.143777273
75,-0.143317503
114,-0.142264872
102,-0.141748876
51,-0.141748876
192,-0.141442503
56,-0.140698456
54,-0.137391577
69,-0.135781271
126,-0.134746075
124,-0.133209976
62,-0.133209976
154,-0.132581573
242,-0.130810616
235,-0.12998417
130,-0.12998417
65,-0.12998417
55,-0.12998417
369,-0.128358154
113,-0.128214258
126,-0.126809567
164,-0.126325633
53,-0.126210585
53,-0.126210585
271,-0.124818118
142,-0.124350367
165,-0.123923564
66,-0.123923564
173,-0.123047754
56,-0.122841313
219,-0.122678234
51,-0.122141033
105,-0.12046036
82,-0.120228072
77,-0.11959456
95,-0.119457854
108,-0.118873059
72,-0.118873059
335,-0.118043871
67,-0.118043871
67,-0.118043871
168,-0.116888932
75,-0.116650837
202,-0.116122784
195,-0.114599555
78,-0.114599555
65,-0.114599555
52,-0.114599555
86,-0.1137051
102,-0.112337111
55,-0.111802352
105,-0.110936551
142,-0.11026586
153,-0.109069137
74,-0.108362548
82,-0.10803295
53,-0.107342661
53,-0.107342661
53,-0.107342661
542,-0.106367934
104,-0.10498417
72,-0.10498417
75,-0.103317503
209,-0.103189912
67,-0.103118498
59,-0.102865526
59,-0.102865526
59,-0.102865526
51,-0.10253319
51,-0.10253319
51,-0.10253319
156,-0.101779042
70,-0.101412741
124,-0.100951912
62,-0.100951912
73,-0.099847184
119,-0.099732069
203,-0.099442298
68,-0.097631229
79,-0.097072778
1406,-0.096982748
120,-0.096650837
60,-0.096650837
60,-0.096650837
101,-0.096320804
872,-0.095809858
