42574
19294
18510
18356
14595
12359
10152
9664
8279
7553
6334
6099
5664
5494
5483
5050
4552
4484
4353
3902
3621
3562
3435
3292
2803
2718
2675
2657
2647
2626
2467
2391
2379
2328
2299
2240
2155
2122
2061
2015
1995
1947
1911
1886
1881
1853
1824
1764
1757
1737
1727
1661
1609
1602
1579
1562
1556
1519
1491
1489
1471
1440
1419
1406
1354
1327
1326
1324
1299
1275
1265
1260
1242
1240
1231
1214
1189
1188
1185
1179
1176
1159
1123
1107
1103
1092
1087
1086
1074
1072
1063
1058
1055
1050
1048
1045
1041
1040
1028
1018
1013
1012
1005
1004
975
974
967
963
951
946
941
940
935
927
918
917
915
902
901
877
872
872
861
853
839
836
829
828
819
819
813
811
801
800
789
788
778
775
773
768
756
755
753
753
743
738
734
728
712
711
710
702
700
698
689
688
687
665
663
660
659
656
650
639
635
631
626
625
624
622
617
617
615
612
601
600
595
595
594
588
584
583
580
580
576
575
574
572
565
553
548
547
546
542
542
541
536
532
532
531
530
530
529
523
521
515
513
512
509
507
503
500
499
499
498
492
488
480
478
476
472
472
466
465
464
463
463
461
461
458
458
457
457
454
454
446
445
441
437
436
428
427
427
424
418
418
416
414
414
411
411
409
409
408
406
405
404
404
403
403
398
398
395
391
391
390
389
389
387
387
385
384
382
382
381
380
380
380
376
375
373
373
372
369
369
368
367
365
361
360
360
359
359
357
357
356
356
353
350
348
346
346
346
345
343
341
341
338
337
336
336
336
336
335
334
333
333
332
332
332
331
328
327
327
327
325
325
324
323
323
320
320
319
319
318
318
317
316
314
312
311
311
311
310
309
307
307
307
305
304
304
301
300
300
300
299
299
297
297
297
297
297
296
296
296
295
295
293
292
292
290
290
289
289
288
285
284
284
284
284
281
281
281
280
279
279
279
278
277
276
276
276
275
275
273
273
270
270
270
267
267
267
266
265
264
264
263
263
261
261
261
259
259
258
258
258
257
257
256
255
255
255
253
252
251
250
250
249
249
249
249
246
244
244
244
243
243
243
243
242
241
240
240
240
239
239
238
237
237
236
235
235
235
235
234
234
233
233
233
231
231
231
231
231
230
230
230
229
229
228
227
227
226
226
224
224
223
223
223
222
222
221
221
220
219
219
219
219
218
218
218
217
216
216
216
215
215
215
215
214
