325,0.657662511
249,0.671308788
220,0.678837251
215,0.700996863
1240,0.722633203
235,0.746283701
250,0.800156056
219,0.800806711
216,0.818272222
235,0.822078139
281,0.824028503
361,0.827391663
357,0.828986359
279,0.834846378
333,0.843473567
541,0.853482234
1406,0.867294385
872,0.868901397
441,0.869923957
239,0.871379897
768,0.872387609
711,0.872952174
753,0.875209351
223,0.884747773
319,0.884786294
617,0.888252987
819,0.891672056
531,0.892777891
310,0.892794538
405,0.896504967
261,0.897671532
1086,0.898280594
244,0.898446054
1040,0.901124115
755,0.901926789
404,0.902115451
264,0.90304038
424,0.904802983
345,0.905477371
293,0.907185205
257,0.911643073
414,0.913420155
276,0.913420155
255,0.913420155
249,0.913420155
1018,0.913868789
532,0.914278632
391,0.914588212
328,0.914812564
380,0.915823893
1041,0.916052489
391,0.91809238
373,0.91831785
346,0.91870004
565,0.91907851
572,0.919807708
488,0.920907206
1519,0.921838774
1471,0.924907764
285,0.927842578
1299,0.928186763
1265,0.929305723
240,0.930546783
226,0.933628565
1556,0.934259754
233,0.934981574
901,0.93521653
458,0.936355378
1074,0.936383231
828,0.936586608
215,0.936786717
231,0.937145354
301,0.937697102
1757,0.938114211
270,0.938792937
773,0.939416588
1275,0.940285454
1661,0.940366324
368,0.941964535
509,0.942132773
967,0.942230202
1995,0.942265002
635,0.942908522
219,0.944701667
580,0.944917401
332,0.945059708
416,0.945258117
1727,0.946476761
800,0.947102523
499,0.94728443
778,0.94746795
464,0.947870269
951,0.947997574
1107,0.948075662
276,0.948169835
276,0.948169835
515,0.949779597
600,0.949956961
547,0.951827218
341,0.952260602
2467,0.954148252
813,0.955552081
215,0.955904814
395,0.95735682
2122,0.957541534
536,0.95857992
323,0.958666973
290,0.959091163
307,0.959537459
227,0.959694745
411,0.960091258
398,0.960468178
689,0.960483167
231,0.960870552
5664,0.961074755
1012,0.961257377
389,0.961556693
2626,0.962117345
457,0.962389069
437,0.962540002
622,0.962615613
427,0.962620772
656,0.962850666
583,0.963556424
756,0.964165719
385,0.964429332
331,0.964472338
284,0.964880445
1947,0.965494955
428,0.966774136
513,0.966836538
367,0.966931145
408,0.967150752
480,0.967654477
1103,0.96766224
327,0.967890164
242,0.968149875
542,0.968191658
406,0.968540337
935,0.968616133
390,0.969630626
712,0.969867468
346,0.970178922
230,0.971005338
454,0.971766376
688,0.971836561
375,0.971879044
624,0.972704635
700,0.972792465
359,0.973212282
974,0.973439549
615,0.973572214
5483,0.974309279
239,0.974569621
738,0.974686141
1179,0.975012099
