70,event 11,0.628571429,0.72998417,-0.101412741
124,stop,0.629032258,0.72998417,-0.100951912
62,examin,0.629032258,0.72998417,-0.100951912
73,entitl,0.630136986,0.72998417,-0.099847184
119,speaker,0.630252101,0.72998417,-0.099732069
203,democrat,0.630541872,0.72998417,-0.099442298
68,event 11 septemb,0.632352941,0.72998417,-0.097631229
79,crime,0.632911392,0.72998417,-0.097072778
1406,us,0.633001422,0.72998417,-0.096982748
120,10,0.633333333,0.72998417,-0.096650837
60,replac,0.633333333,0.72998417,-0.096650837
60,street,0.633333333,0.72998417,-0.096650837
101,die,0.633663366,0.72998417,-0.096320804
872,prime,0.634174312,0.72998417,-0.095809858
52,winter,0.634615385,0.72998417,-0.095368785
271,servic,0.634686347,0.72998417,-0.095297823
241,muslim,0.634854772,0.72998417,-0.095129398
55,hospit,0.636363636,0.72998417,-0.093620534
768,unit state,0.63671875,0.72998417,-0.09326542
102,death,0.637254902,0.72998417,-0.092729268
80,mine,0.6375,0.72998417,-0.09248417
80,justic,0.6375,0.72998417,-0.09248417
127,right hon member,0.637795276,0.72998417,-0.092188894
756,prime minist,0.638888889,0.72998417,-0.091095281
233,tell,0.639484979,0.72998417,-0.090499191
86,lack,0.639534884,0.72998417,-0.090449286
86,truth,0.639534884,0.72998417,-0.090449286
275,suggest,0.64,0.72998417,-0.08998417
267,public,0.640449438,0.72998417,-0.089534732
181,liber,0.640883978,0.72998417,-0.089100192
304,danger,0.641447368,0.72998417,-0.088536802
98,realli,0.642857143,0.72998417,-0.087127027
70,valu,0.642857143,0.72998417,-0.087127027
56,add,0.642857143,0.72998417,-0.087127027
101,hear,0.643564356,0.72998417,-0.086419814
101,justifi,0.643564356,0.72998417,-0.086419814
87,spoke,0.643678161,0.72998417,-0.086306009
59,hon gentleman give way,0.644067797,0.72998417,-0.085916373
180,speak,0.644444444,0.72998417,-0.085539726
93,cost,0.64516129,0.72998417,-0.08482288
79,lot,0.64556962,0.72998417,-0.08441455
79,brief,0.64556962,0.72998417,-0.08441455
127,motion,0.645669291,0.72998417,-0.084314879
130,europ,0.646153846,0.72998417,-0.083830324
153,regard,0.647058824,0.72998417,-0.082925346
105,union,0.647619048,0.72998417,-0.082365122
108,among,0.648148148,0.72998417,-0.081836022
54,russia,0.648148148,0.72998417,-0.081836022
617,british,0.648298217,0.72998417,-0.081685953
111,kind,0.648648649,0.72998417,-0.081335521
456,concern,0.649122807,0.72998417,-0.080861363
57,map,0.649122807,0.72998417,-0.080861363
80,probabl,0.65,0.72998417,-0.07998417
60,member north-east,0.65,0.72998417,-0.07998417
163,decid,0.650306748,0.72998417,-0.079677422
535,militari action,0.65046729,0.72998417,-0.07951688
106,road,0.650943396,0.72998417,-0.079040774
278,present,0.651079137,0.72998417,-0.078905033
129,kosovo,0.651162791,0.72998417,-0.078821379
129,chanc,0.651162791,0.72998417,-0.078821379
109,evil,0.651376147,0.72998417,-0.078608023
66,accord,0.651515152,0.72998417,-0.078469018
66,adopt,0.651515152,0.72998417,-0.078469018
66,british peopl,0.651515152,0.72998417,-0.078469018
411,troop,0.652068127,0.72998417,-0.077916043
161,women,0.652173913,0.72998417,-0.077810257
92,former,0.652173913,0.72998417,-0.077810257
69,crimin,0.652173913,0.72998417,-0.077810257
338,consid,0.653846154,0.72998417,-0.076138016
55,perman,0.654545455,0.72998417,-0.075438715
87,convent,0.655172414,0.72998417,-0.074811756
90,missil defenc,0.655555556,0.72998417,-0.074428614
61,massiv,0.655737705,0.72998417,-0.074246465
61,prime minist said,0.655737705,0.72998417,-0.074246465
93,genuin,0.655913978,0.72998417,-0.074070192
93,huge,0.655913978,0.72998417,-0.074070192
131,intern law,0.65648855,0.72998417,-0.07349562
67,wonder,0.656716418,0.72998417,-0.073267752
1046,secretari,0.656787763,0.72998417,-0.073196407
70,march,0.657142857,0.72998417,-0.072841313
108,join,0.657407407,0.72998417,-0.072576763
468,even,0.658119658,0.72998417,-0.071864512
1197,minist,0.658312448,0.72998417,-0.071671722
82,acknowledg,0.658536585,0.72998417,-0.071447585
170,britain,0.658823529,0.72998417,-0.071160641
223,civilian,0.659192825,0.72998417,-0.070791345
223,give way,0.659192825,0.72998417,-0.070791345
138,form,0.65942029,0.72998417,-0.07056388
50,implic,0.66,0.72998417,-0.06998417
406,inspector,0.660098522,0.72998417,-0.069885648
345,without,0.660869565,0.72998417,-0.069114605
59,project,0.661016949,0.72998417,-0.068967221
62,surpris,0.661290323,0.72998417,-0.068693847
62,great deal,0.661290323,0.72998417,-0.068693847
65,gentleman give way,0.661538462,0.72998417,-0.068445708
139,throughout,0.661870504,0.72998417,-0.068113666
231,right hon gentleman,0.662337662,0.72998417,-0.067646508
77,substanti,0.662337662,0.72998417,-0.067646508
80,undermin,0.6625,0.72998417,-0.06748417
249,wish,0.662650602,0.72998417,-0.067333568
92,appli,0.663043478,0.72998417,-0.066940692
125,press,0.664,0.72998417,-0.06598417
167,read,0.664670659,0.72998417,-0.065313511
182,ground,0.664835165,0.72998417,-0.065149005
185,base,0.664864865,0.72998417,-0.065119305
191,pakistan,0.664921466,0.72998417,-0.065062704
401,attack,0.665835411,0.72998417,-0.064148759
1041,weapon,0.666666667,0.72998417,-0.063317503
168,feel,0.666666667,0.72998417,-0.063317503
114,thousand,0.666666667,0.72998417,-0.063317503
102,front,0.666666667,0.72998417,-0.063317503
90,spend,0.666666667,0.72998417,-0.063317503
81,worri,0.666666667,0.72998417,-0.063317503
78,popul,0.666666667,0.72998417,-0.063317503
75,compani,0.666666667,0.72998417,-0.063317503
63,list,0.666666667,0.72998417,-0.063317503
63,impact,0.666666667,0.72998417,-0.063317503
60,korea,0.666666667,0.72998417,-0.063317503
54,baghdad,0.666666667,0.72998417,-0.063317503
54,anthrax,0.666666667,0.72998417,-0.063317503
761,go,0.667542707,0.72998417,-0.062441463
289,campaign,0.667820069,0.72998417,-0.062164101
275,evid,0.669090909,0.72998417,-0.060893261
127,confirm,0.669291339,0.72998417,-0.060692831
215,express,0.669767442,0.72998417,-0.060216728
100,damag,0.67,0.72998417,-0.05998417
346,might,0.670520231,0.72998417,-0.059463939
167,begin,0.670658683,0.72998417,-0.059325487
1595,govern,0.670846395,0.72998417,-0.059137775
76,central,0.671052632,0.72998417,-0.058931538
76,medic,0.671052632,0.72998417,-0.058931538
70,minist said,0.671428571,0.72998417,-0.058555599
67,despit,0.671641791,0.72998417,-0.058342379
128,appear,0.671875,0.72998417,-0.05810917
64,alon,0.671875,0.72998417,-0.05810917
244,constitu,0.672131148,0.72998417,-0.057853022
61,spent,0.672131148,0.72998417,-0.057853022
174,wrong,0.672413793,0.72998417,-0.057570377
55,sent,0.672727273,0.72998417,-0.057256897
55,cold,0.672727273,0.72998417,-0.057256897
52,desper,0.673076923,0.72998417,-0.056907247
52,north korea,0.673076923,0.72998417,-0.056907247
89,rest,0.674157303,0.72998417,-0.055826867
525,secretari state,0.674285714,0.72998417,-0.055698456
83,mani peopl,0.674698795,0.72998417,-0.055285375
68,free,0.676470588,0.72998417,-0.053513582
133,creat,0.676691729,0.72998417,-0.053292441
62,imposs,0.677419355,0.72998417,-0.052564815
428,fact,0.677570093,0.72998417,-0.052414077
59,prison,0.677966102,0.72998417,-0.052018068
1265,iraq,0.67826087,0.72998417,-0.0517233
84,affect,0.678571429,0.72998417,-0.051412741
56,militari forc,0.678571429,0.72998417,-0.051412741
856,hon member,0.678738318,0.72998417,-0.051245852
53,side hous,0.679245283,0.72998417,-0.050738887
197,best,0.680203046,0.72998417,-0.049781124
1204,countri,0.680232558,0.72998417,-0.049751612
182,least,0.681318681,0.72998417,-0.048665489
91,test,0.681318681,0.72998417,-0.048665489
66,hon gentleman give,0.681818182,0.72998417,-0.048165988
173,mention,0.682080925,0.72998417,-0.047903245
428,view,0.682242991,0.72998417,-0.047741179
63,appal,0.682539683,0.72998417,-0.047444487
1415,action,0.682685512,0.72998417,-0.047298658
101,rule,0.683168317,0.72998417,-0.046815853
458,given,0.683406114,0.72998417,-0.046578056
1074,mani,0.683426443,0.72998417,-0.046557727
215,west,0.68372093,0.72998417,-0.04626324
117,link,0.683760684,0.72998417,-0.046223486
114,outsid,0.684210526,0.72998417,-0.045773644
76,consult,0.684210526,0.72998417,-0.045773644
76,associ,0.684210526,0.72998417,-0.045773644
276,talk,0.684782609,0.72998417,-0.045201561
327,polit,0.685015291,0.72998417,-0.044968879
235,coalit,0.685106383,0.72998417,-0.044877787
216,consequ,0.685185185,0.72998417,-0.044798985
54,rogu state,0.685185185,0.72998417,-0.044798985
54,enter,0.685185185,0.72998417,-0.044798985
143,intervent,0.685314685,0.72998417,-0.044669485
773,un,0.685640362,0.72998417,-0.044343808
188,three,0.686170213,0.72998417,-0.043813957
1275,militari,0.68627451,0.72998417,-0.04370966
67,north-east,0.686567164,0.72998417,-0.043417006
495,arm,0.686868687,0.72998417,-0.043115483
115,rout,0.686956522,0.72998417,-0.043027648
179,real,0.687150838,0.72998417,-0.042833332
1842,unit,0.687296417,0.72998417,-0.042687753
112,last week,0.6875,0.72998417,-0.04248417
96,trade,0.6875,0.72998417,-0.04248417
509,whether,0.68762279,0.72998417,-0.04236138
968,world,0.688016529,0.72998417,-0.041967641
61,focu,0.68852459,0.72998417,-0.04145958
61,connect,0.68852459,0.72998417,-0.04145958
74,today',0.689189189,0.72998417,-0.040794981
116,often,0.689655172,0.72998417,-0.040328998
87,pleas,0.689655172,0.72998417,-0.040328998
58,capac,0.689655172,0.72998417,-0.040328998
100,came,0.69,0.72998417,-0.03998417
84,advanc,0.69047619,0.72998417,-0.03950798
97,remind,0.690721649,0.72998417,-0.039262521
288,event,0.690972222,0.72998417,-0.039011948
136,legal,0.691176471,0.72998417,-0.038807699
68,mission,0.691176471,0.72998417,-0.038807699
81,withdraw,0.691358025,0.72998417,-0.038626145
107,principl,0.691588785,0.72998417,-0.038395385
276,although,0.692028986,0.72998417,-0.037955184
468,destruct,0.692307692,0.72998417,-0.037676478
65,offici,0.692307692,0.72998417,-0.037676478
127,control,0.692913386,0.72998417,-0.037070784
137,hon learn,0.693430657,0.72998417,-0.036553513
62,aspect,0.693548387,0.72998417,-0.036435783
803,mr,0.693648817,0.72998417,-0.036335353
85,sanction,0.694117647,0.72998417,-0.035866523
121,let us,0.694214876,0.72998417,-0.035769294
157,less,0.694267516,0.72998417,-0.035716654
108,record,0.694444444,0.72998417,-0.035539726
72,gentleman give,0.694444444,0.72998417,-0.035539726
197,heard,0.695431472,0.72998417,-0.034552698
2004,member,0.695608782,0.72998417,-0.034375388
115,brought,0.695652174,0.72998417,-0.034331996
92,inevit,0.695652174,0.72998417,-0.034331996
125,TRUE,0.696,0.72998417,-0.03398417
431,put,0.696055684,0.72998417,-0.033928486
79,convinc,0.696202532,0.72998417,-0.033781638
66,conclud,0.696969697,0.72998417,-0.033014473
175,offic,0.697142857,0.72998417,-0.032841313
2035,state,0.697297297,0.72998417,-0.032686873
76,gone,0.697368421,0.72998417,-0.032615749
96,conduct,0.697916667,0.72998417,-0.032067503
53,civilian casualti,0.698113208,0.72998417,-0.031870962
295,speech,0.698305085,0.72998417,-0.031679085
73,freedom,0.698630137,0.72998417,-0.031354033
73,enemi,0.698630137,0.72998417,-0.031354033
352,statement,0.698863636,0.72998417,-0.031120534
176,increas,0.698863636,0.72998417,-0.031120534
2122,would,0.698868992,0.72998417,-0.031115178
445,mass,0.698876404,0.72998417,-0.031107766
372,allow,0.698924731,0.72998417,-0.031059439
877,use,0.698973774,0.72998417,-0.031010396
113,fear,0.699115044,0.72998417,-0.030869126
559,ask,0.699463327,0.72998417,-0.030520843
396,mass destruct,0.699494949,0.72998417,-0.030489221
323,11-Sep,0.699690402,0.72998417,-0.030293768
390,weapon mass destruct,0.7,0.72998417,-0.02998417
170,expect,0.7,0.72998417,-0.02998417
100,democraci,0.7,0.72998417,-0.02998417
60,confer,0.7,0.72998417,-0.02998417
60,use forc,0.7,0.72998417,-0.02998417
60,chemic weapon,0.7,0.72998417,-0.02998417
60,sorri,0.7,0.72998417,-0.02998417
60,old,0.7,0.72998417,-0.02998417
50,deepli,0.7,0.72998417,-0.02998417
50,cross,0.7,0.72998417,-0.02998417
237,order,0.700421941,0.72998417,-0.029562229
97,blix,0.701030928,0.72998417,-0.028953242
402,weapon mass,0.701492537,0.72998417,-0.028491633
67,behind,0.701492537,0.72998417,-0.028491633
171,seen,0.701754386,0.72998417,-0.028229784
161,extrem,0.701863354,0.72998417,-0.028120816
94,urg,0.70212766,0.72998417,-0.02785651
618,last,0.702265372,0.72998417,-0.027718798
111,hold,0.702702703,0.72998417,-0.027281467
111,casualti,0.702702703,0.72998417,-0.027281467
101,right hon learn,0.702970297,0.72998417,-0.027013873
623,unit nation,0.703049759,0.72998417,-0.026934411
64,young,0.703125,0.72998417,-0.02685917
64,elect,0.703125,0.72998417,-0.02685917
756,may,0.703703704,0.72998417,-0.026280466
108,allianc,0.703703704,0.72998417,-0.026280466
54,state intern,0.703703704,0.72998417,-0.026280466
206,leader,0.703883495,0.72998417,-0.026100675
385,east,0.703896104,0.72998417,-0.026088066
125,found,0.704,0.72998417,-0.02598417
98,home secretari,0.704081633,0.72998417,-0.025902537
88,staff,0.704545455,0.72998417,-0.025438715
105,whose,0.704761905,0.72998417,-0.025222265
78,total,0.705128205,0.72998417,-0.024855965
367,11,0.705722071,0.72998417,-0.024262099
68,western,0.705882353,0.72998417,-0.024101817
51,deterr,0.705882353,0.72998417,-0.024101817
327,middl east,0.706422018,0.72998417,-0.023562152
450,accept,0.706666667,0.72998417,-0.023317503
75,gulf war,0.706666667,0.72998417,-0.023317503
75,prove,0.706666667,0.72998417,-0.023317503
75,warn,0.706666667,0.72998417,-0.023317503
1057,nation,0.706717124,0.72998417,-0.023267046
406,septemb,0.706896552,0.72998417,-0.023087618
116,receiv,0.706896552,0.72998417,-0.023087618
58,night,0.706896552,0.72998417,-0.023087618
761,defenc,0.70696452,0.72998417,-0.02301965
157,across,0.707006369,0.72998417,-0.022977801
246,aid,0.707317073,0.72998417,-0.022667097
123,iran,0.707317073,0.72998417,-0.022667097
82,dictat,0.707317073,0.72998417,-0.022667097
65,tomorrow,0.707692308,0.72998417,-0.022291862
397,see,0.707808564,0.72998417,-0.022175606
161,describ,0.708074534,0.72998417,-0.021909636
144,land,0.708333333,0.72998417,-0.021650837
96,exactli,0.708333333,0.72998417,-0.021650837
96,man,0.708333333,0.72998417,-0.021650837
230,anoth,0.708695652,0.72998417,-0.021288518
103,sharon,0.708737864,0.72998417,-0.021246306
189,becom,0.708994709,0.72998417,-0.020989461
688,could,0.709302326,0.72998417,-0.020681844
62,half,0.709677419,0.72998417,-0.020306751
176,start,0.710227273,0.72998417,-0.019756897
107,diplomat,0.710280374,0.72998417,-0.019703796
107,take place,0.710280374,0.72998417,-0.019703796
359,middl,0.710306407,0.72998417,-0.019677763
411,case,0.710462287,0.72998417,-0.019521883
76,ahead,0.710526316,0.72998417,-0.019457854
166,mind,0.710843373,0.72998417,-0.019140797
97,threaten,0.711340206,0.72998417,-0.018643964
52,sit,0.711538462,0.72998417,-0.018445708
52,prioriti,0.711538462,0.72998417,-0.018445708
229,rather,0.711790393,0.72998417,-0.018193777
753,believ,0.711819389,0.72998417,-0.018164781
59,appreci,0.711864407,0.72998417,-0.018119763
243,opposit,0.711934156,0.72998417,-0.018050014
73,similar,0.712328767,0.72998417,-0.017655403
195,propos,0.712820513,0.72998417,-0.017163657
216,major,0.712962963,0.72998417,-0.017021207
108,strike,0.712962963,0.72998417,-0.017021207
1087,said,0.712971481,0.72998417,-0.017012689
669,question,0.713004484,0.72998417,-0.016979686
1185,right hon,0.713080169,0.72998417,-0.016904001
258,doubt,0.713178295,0.72998417,-0.016805875
415,posit,0.713253012,0.72998417,-0.016731158
293,second,0.71331058,0.72998417,-0.01667359
150,around,0.713333333,0.72998417,-0.016650837
164,un resolut,0.713414634,0.72998417,-0.016569536
231,yet,0.714285714,0.72998417,-0.015698456
154,famili,0.714285714,0.72998417,-0.015698456
140,rememb,0.714285714,0.72998417,-0.015698456
119,line,0.714285714,0.72998417,-0.015698456
112,altern,0.714285714,0.72998417,-0.015698456
98,earli,0.714285714,0.72998417,-0.015698456
56,newspap,0.714285714,0.72998417,-0.015698456
1275,support,0.714509804,0.72998417,-0.015474366
116,either,0.715517241,0.72998417,-0.014466929
1260,intern,0.715873016,0.72998417,-0.014111154
81,citizen,0.716049383,0.72998417,-0.013934787
60,though,0.716666667,0.72998417,-0.013317503
53,particip,0.716981132,0.72998417,-0.013003038
357,great,0.717086835,0.72998417,-0.012897335
184,comment,0.717391304,0.72998417,-0.012592866
131,solut,0.717557252,0.72998417,-0.012426918
1997,right,0.717576365,0.72998417,-0.012407805
124,pursu,0.717741935,0.72998417,-0.012242235
117,anyon,0.717948718,0.72998417,-0.012035452
78,none,0.717948718,0.72998417,-0.012035452
110,certain,0.718181818,0.72998417,-0.011802352
71,condemn,0.718309859,0.72998417,-0.011674311
121,demonstr,0.719008264,0.72998417,-0.010975906
210,return,0.719047619,0.72998417,-0.010936551
57,observ,0.719298246,0.72998417,-0.010685924
57,correct,0.719298246,0.72998417,-0.010685924
196,kill,0.719387755,0.72998417,-0.010596415
1276,one,0.719435737,0.72998417,-0.010548433
86,suspect,0.720930233,0.72998417,-0.009053937
86,influenc,0.720930233,0.72998417,-0.009053937
373,day,0.721179625,0.72998417,-0.008804545
122,reach,0.721311475,0.72998417,-0.008672695
79,last year,0.721518987,0.72998417,-0.008465183
79,personnel,0.721518987,0.72998417,-0.008465183
79,ministri,0.721518987,0.72998417,-0.008465183
345,reason,0.72173913,0.72998417,-0.00824504
133,document,0.721804511,0.72998417,-0.008179659
133,especi,0.721804511,0.72998417,-0.008179659
788,howev,0.722081218,0.72998417,-0.007902952
126,south,0.722222222,0.72998417,-0.007761948
90,els,0.722222222,0.72998417,-0.007761948
227,never,0.72246696,0.72998417,-0.00751721
220,european,0.722727273,0.72998417,-0.007256897
101,wider,0.722772277,0.72998417,-0.007211893
184,word,0.722826087,0.72998417,-0.007158083
65,scale,0.723076923,0.72998417,-0.006907247
65,global,0.723076923,0.72998417,-0.006907247
300,inde,0.723333333,0.72998417,-0.006650837
376,report,0.723404255,0.72998417,-0.006579915
94,terribl,0.723404255,0.72998417,-0.006579915
720,want,0.723611111,0.72998417,-0.006373059
105,quit,0.723809524,0.72998417,-0.006174646
134,occas,0.723880597,0.72998417,-0.006103573
87,beyond,0.724137931,0.72998417,-0.005846239
87,equal,0.724137931,0.72998417,-0.005846239
58,provis,0.724137931,0.72998417,-0.005846239
573,think,0.72425829,0.72998417,-0.00572588
243,other,0.724279835,0.72998417,-0.005704335
167,uk,0.724550898,0.72998417,-0.005433272
305,interest,0.724590164,0.72998417,-0.005394006
69,extent,0.724637681,0.72998417,-0.005346489
454,possibl,0.724669604,0.72998417,-0.005314566
109,almost,0.724770642,0.72998417,-0.005213528
109,palestin,0.724770642,0.72998417,-0.005213528
189,show,0.724867725,0.72998417,-0.005116445
80,20,0.725,0.72998417,-0.00498417
171,offer,0.725146199,0.72998417,-0.004837971
131,pressur,0.72519084,0.72998417,-0.00479333
306,call,0.725490196,0.72998417,-0.004493974
51,jenin,0.725490196,0.72998417,-0.004493974
113,left,0.725663717,0.72998417,-0.004320453
299,still,0.725752508,0.72998417,-0.004231662
186,fight,0.725806452,0.72998417,-0.004177718
62,defeat,0.725806452,0.72998417,-0.004177718
62,rogu,0.725806452,0.72998417,-0.004177718
135,northern,0.725925926,0.72998417,-0.004058244
146,enough,0.726027397,0.72998417,-0.003956773
95,duti,0.726315789,0.72998417,-0.003668381
791,know,0.726927939,0.72998417,-0.003056231
1778,peopl,0.727221597,0.72998417,-0.002762573
154,intellig,0.727272727,0.72998417,-0.002711443
143,yesterday,0.727272727,0.72998417,-0.002711443
66,ministri defenc,0.727272727,0.72998417,-0.002711443
55,west bank,0.727272727,0.72998417,-0.002711443
283,thing,0.727915194,0.72998417,-0.002068976
261,gener,0.727969349,0.72998417,-0.002014821
287,law,0.728222997,0.72998417,-0.001761173
92,sign,0.72826087,0.72998417,-0.0017233
92,held,0.72826087,0.72998417,-0.0017233
718,debat,0.728412256,0.72998417,-0.001571914
273,welcom,0.728937729,0.72998417,-0.001046441
107,dr,0.728971963,0.72998417,-0.001012207
85,articl,0.729411765,0.72998417,-0.000572405
1168,time,0.729452055,0.72998417,-0.000532115
148,subject,0.72972973,0.72998417,-0.00025444
74,un secur council,0.72972973,0.72998417,-0.00025444
74,un secur,0.72972973,0.72998417,-0.00025444
74,european union,0.72972973,0.72998417,-0.00025444
63,state defenc,0.73015873,0.72998417,0.00017456
341,humanitarian,0.730205279,0.72998417,0.000221109
89,lie,0.730337079,0.72998417,0.000352909
141,togeth,0.730496454,0.72998417,0.000512284
78,suffici,0.730769231,0.72998417,0.000785061
52,constitut,0.730769231,0.72998417,0.000785061
446,week,0.730941704,0.72998417,0.000957534
119,legisl,0.731092437,0.72998417,0.001108267
67,relationship,0.731343284,0.72998417,0.001359114
123,contain,0.731707317,0.72998417,0.001723147
82,everyon,0.731707317,0.72998417,0.001723147
97,limit,0.731958763,0.72998417,0.001974593
1419,must,0.732205779,0.72998417,0.002221609
303,prepar,0.732673267,0.72998417,0.002689097
116,demand,0.732758621,0.72998417,0.002774451
146,basi,0.732876712,0.72998417,0.002892542
135,french,0.733333333,0.72998417,0.003349163
75,peopl afghanistan,0.733333333,0.72998417,0.003349163
60,late,0.733333333,0.72998417,0.003349163
60,third,0.733333333,0.72998417,0.003349163
60,separ,0.733333333,0.72998417,0.003349163
60,cover,0.733333333,0.72998417,0.003349163
383,polici,0.733681462,0.72998417,0.003697292
541,like,0.733826248,0.72998417,0.003842078
94,led,0.734042553,0.72998417,0.004058383
